theta,a2,b2,z2,E2,machine_type,status,file_name
80,1.3,3.8,1.3,-3.603502530415426,2,Done,C5_theta=80_a2=1.3_b2=3.8_z2=1.3_2.log
85,1.2,3.6,1.3,-3.330413943476742,2,Done,C5_theta=85_a2=1.2_b2=3.6_z2=1.3_2.log
85,1.2,3.7,1.3,-3.537712499513873,2,Done,C5_theta=85_a2=1.2_b2=3.7_z2=1.3_2.log
85,1.2,3.8,1.3,-3.5763231897872174,2,Done,C5_theta=85_a2=1.2_b2=3.8_z2=1.3_2.log
90,0.8,3.8,-1.3,-3.580708229696029,2,Done,C5_theta=90_a2=0.8_b2=3.8_z2=-1.3_2.log
90,0.7,3.7,-1.3,-3.424684143261402,2,Done,C5_theta=90_a2=0.7_b2=3.7_z2=-1.3_2.log
90,0.7,3.8,-1.3,-3.611874768830603,2,Done,C5_theta=90_a2=0.7_b2=3.8_z2=-1.3_2.log
90,0.7,3.9,-1.3,-3.633981946157292,1,Done,C5_theta=90_a2=0.7_b2=3.9_z2=-1.3_2.log
90,0.8,3.7,-1.3,-3.397290821754723,2,Done,C5_theta=90_a2=0.8_b2=3.7_z2=-1.3_2.log
90,0.8,3.9,-1.3,-3.60094166212366,2,Done,C5_theta=90_a2=0.8_b2=3.9_z2=-1.3_2.log
90,0.9,3.7,-1.3,-3.34634202979214,1,Done,C5_theta=90_a2=0.9_b2=3.7_z2=-1.3_2.log
90,0.9,3.8,-1.3,-3.5320335339929443,1,Done,C5_theta=90_a2=0.9_b2=3.8_z2=-1.3_2.log
90,0.9,3.9,-1.3,-3.5546238939859904,2,Done,C5_theta=90_a2=0.9_b2=3.9_z2=-1.3_2.log
