theta,a1,z1,a2,b2,z2,E,E1,E2,E3,E4,status
50,5.2,1.3,2.1,3.4,-1.3,-7.676494865154382,-1.5667939509439748,-3.624494622446946,-0.0880089050187962,-2.397197386744665,Done
50,5.3,1.3,1.9,3.2,-1.3,-7.307227192970458,-1.4869897391617997,-3.339093034286634,-0.1016101842542411,-2.3795342352677835,Done
50,5.3,1.3,1.9,3.3,-1.3,-7.470241113260272,-1.4869897391617997,-3.547823568122112,-0.0979474083724198,-2.33748039760394,Done
50,5.3,1.3,1.9,3.4,-1.3,-7.479076454037568,-1.4869897391617997,-3.6228706265537767,-0.0943862891435856,-2.2748297991784057,Done
50,5.3,1.3,2.0,3.2,-1.3,-7.505482074877364,-1.4869897391617997,-3.527620883687632,-0.0945136736700078,-2.396357778357924,Done
50,5.3,1.3,2.0,3.3,-1.3,-7.602343263410148,-1.4869897391617997,-3.6411506203585295,-0.0912129710632143,-2.382989932826604,Done
50,5.3,1.3,2.0,3.4,-1.3,-7.564672583132051,-1.4869897391617997,-3.648552100843517,-0.0880089050187962,-2.341121838107938,Done
50,5.3,1.3,2.1,3.2,-1.3,-7.579815654433332,-1.4869897391617997,-3.632450194229023,-0.0880051399581134,-2.3723705810843967,Done
50,5.3,1.3,2.1,3.3,-1.3,-7.63967446082097,-1.4869897391617997,-3.670202450841316,-0.0850389001716394,-2.397443370646215,Done
50,5.3,1.3,2.1,3.4,-1.3,-7.577896101371152,-1.4869897391617997,-3.624494622446946,-0.0821460790903074,-2.3842656606721,Done
45,5.0,1.2,2.0,3.3,-1.3,-7.546051223878749,-1.6824798119923798,-3.4473943576886086,-0.1103269256709609,-2.3058501285267994,Done
45,5.0,1.2,2.0,3.4,-1.3,-7.654321171808988,-1.6824798119923798,-3.487907658331096,-0.1062041849800152,-2.377729516505497,Done
45,5.0,1.2,2.0,3.5,-1.3,-7.634079581752303,-1.6824798119923798,-3.452910798107041,-0.102221379027469,-2.396467592625413,Done
45,5.0,1.2,2.1,3.3,-1.3,-7.539929863822181,-1.6824798119923798,-3.573516337550245,-0.1026869914203416,-2.181246722859214,Done
45,5.0,1.2,2.1,3.4,-1.3,-7.646294691323419,-1.6824798119923798,-3.5475782116991468,-0.0989733872411307,-2.317263280390762,Done
45,5.0,1.2,2.1,3.5,-1.3,-7.625290676631266,-1.6824798119923798,-3.463666319468757,-0.0953683423140319,-2.3837762028560974,Done
45,5.0,1.2,2.2,3.3,-1.3,-7.378263835023972,-1.6824798119923798,-3.6132314454735024,-0.0956758222018834,-1.9868767553562063,Done
45,5.0,1.2,2.2,3.4,-1.3,-7.517461868308601,-1.6824798119923798,-3.538799346817541,-0.0923148786387173,-2.203867830859963,Done
45,5.0,1.2,2.2,3.5,-1.3,-7.523242490409757,-1.6824798119923798,-3.420449078286765,-0.0890317462908569,-2.331281853839755,Done
45,5.1,1.2,2.0,3.5,-1.3,-7.571829334716313,-1.6467512751260074,-3.452910798107041,-0.0953683423140319,-2.376798919169232,Done
45,5.1,1.2,2.1,3.5,-1.3,-7.595916933511035,-1.6467512751260074,-3.463666319468757,-0.0890317462908569,-2.396467592625413,Done
45,5.1,1.2,2.2,3.5,-1.3,-7.534153634274844,-1.6467512751260074,-3.420449078286765,-0.0831770780059741,-2.3837762028560974,Done
45,5.2,1.2,2.0,3.5,-1.3,-7.447943800434587,-1.574664808853413,-3.452910798107041,-0.0890317462908569,-2.331336447183276,Done
45,5.2,1.2,2.1,3.5,-1.3,-7.498307125497376,-1.574664808853413,-3.463666319468757,-0.0831770780059741,-2.376798919169232,Done
45,5.2,1.2,2.2,3.5,-1.3,-7.469346284022322,-1.574664808853413,-3.420449078286765,-0.0777648042567307,-2.396467592625413,Done
50,5.0,1.3,1.9,3.3,-1.3,-7.664720895001665,-1.6226228881132556,-3.547823568122112,-0.1220124168903566,-2.3722620218759403,Done
50,5.0,1.3,1.9,3.4,-1.3,-7.759821918021771,-1.6226228881132556,-3.6228706265537767,-0.1171310166100738,-2.397197386744665,Done
50,5.0,1.3,1.9,3.5,-1.3,-7.719548953740741,-1.6226228881132556,-3.6021351861418225,-0.1124259466159856,-2.382364932869677,Done
50,5.0,1.3,2.0,3.3,-1.3,-7.673822300028405,-1.6226228881132556,-3.6411506203585295,-0.113276850170223,-2.296771941386396,Done
50,5.0,1.3,2.0,3.4,-1.3,-7.751733941666316,-1.6226228881132556,-3.648552100843517,-0.1088893002743134,-2.37166965243523,Done
50,5.0,1.3,2.0,3.5,-1.3,-7.701879527201527,-1.6226228881132556,-3.580349921481684,-0.1046586278680479,-2.3942480897385394,Done
50,5.0,1.3,2.1,3.3,-1.3,-7.556661162932869,-1.6226228881132556,-3.670202450841316,-0.1052773527044337,-2.158558471273864,Done
50,5.0,1.3,2.1,3.4,-1.3,-7.645915047789458,-1.6226228881132556,-3.624494622446946,-0.1013347073603654,-2.297462829868892,Done
50,5.0,1.3,2.1,3.5,-1.3,-7.609437891529524,-1.6226228881132556,-3.5205883791059023,-0.0975106614350806,-2.368715962875285,Done
50,5.1,1.3,1.9,3.5,-1.3,-7.666624760415289,-1.6186036865983624,-3.6021351861418225,-0.1046586278680479,-2.341227259807056,Done
50,5.1,1.3,2.0,3.5,-1.3,-7.678829202384804,-1.6186036865983624,-3.580349921481684,-0.0975106614350806,-2.382364932869677,Done
50,5.1,1.3,2.1,3.5,-1.3,-7.624384552196716,-1.6186036865983624,-3.5205883791059023,-0.0909443967539118,-2.3942480897385394,Done
50,5.2,1.3,1.9,3.5,-1.3,-7.543716259242501,-1.5667939509439748,-3.6021351861418225,-0.0975106614350806,-2.277276460721623,Done
50,5.2,1.3,2.0,3.5,-1.3,-7.579315528986626,-1.5667939509439748,-3.580349921481684,-0.0909443967539118,-2.341227259807056,Done
50,5.2,1.3,2.1,3.5,-1.3,-7.554651248443406,-1.5667939509439748,-3.5205883791059023,-0.0849039855238515,-2.382364932869677,Done
55,5.2,1.3,2.0,3.3,1.3,-7.720667176603456,-1.586331474798499,-3.662859328847844,-0.0854066210595192,-2.386069751897594,Done
55,5.1,1.3,1.9,3.2,1.3,-7.513303359548445,-1.634592013870133,-3.41916519284132,-0.1025012484751641,-2.357044904361828,Done
55,5.1,1.3,1.9,3.3,1.3,-7.733650985945133,-1.634592013870133,-3.614375396165997,-0.0986138240114087,-2.386069751897594,Done
55,5.1,1.3,1.9,3.4,1.3,-7.780997870475403,-1.634592013870133,-3.674118740760605,-0.0948424888920271,-2.377444626952638,Done
55,5.1,1.3,2.0,3.2,1.3,-7.5489848331635585,-1.634592013870133,-3.5580080554645974,-0.0952422127884347,-2.2611425510403933,Done
55,5.1,1.3,2.0,3.3,1.3,-7.730896844601375,-1.634592013870133,-3.662859328847844,-0.0917338043655036,-2.341711697517894,Done
55,5.1,1.3,2.0,3.4,1.3,-7.756269583915127,-1.634592013870133,-3.6604515729559353,-0.0883226599980844,-2.3729033370909747,Done
55,5.1,1.3,2.1,3.2,1.3,-7.4518713855795795,-1.634592013870133,-3.637497257150244,-0.0885705264954594,-2.091211588063743,Done
55,5.1,1.3,2.1,3.3,1.3,-7.626946675562067,-1.634592013870133,-3.66845044294314,-0.0854066210595192,-2.2384975976892747,Done
55,5.1,1.3,2.1,3.4,1.3,-7.654396473008092,-1.634592013870133,-3.615580842917552,-0.0823362146184081,-2.321887401601998,Done
55,5.2,1.3,1.9,3.2,1.3,-7.494726553486544,-1.586331474798499,-3.41916519284132,-0.0952422127884347,-2.393987673058291,Done
55,5.2,1.3,1.9,3.3,1.3,-7.676423956479994,-1.586331474798499,-3.614375396165997,-0.0917338043655036,-2.3839832811499946,Done
55,5.2,1.3,1.9,3.4,1.3,-7.694430983479833,-1.586331474798499,-3.674118740760605,-0.0883226599980844,-2.3456581079226453,Done
55,5.2,1.3,2.0,3.2,1.3,-7.589954961120384,-1.586331474798499,-3.5580080554645974,-0.0885705264954594,-2.357044904361828,Done
55,5.2,1.3,2.0,3.4,1.3,-7.70656388932548,-1.586331474798499,-3.6604515729559353,-0.0823362146184081,-2.377444626952638,Done
55,5.2,1.3,2.1,3.2,1.3,-7.567421076921164,-1.586331474798499,-3.637497257150244,-0.0824497939320281,-2.2611425510403933,Done
55,5.2,1.3,2.1,3.3,1.3,-7.676095768794767,-1.586331474798499,-3.66845044294314,-0.0796021535352338,-2.341711697517894,Done
55,5.2,1.3,2.1,3.4,1.3,-7.651649861756596,-1.586331474798499,-3.615580842917552,-0.0768342069495702,-2.3729033370909747,Done
55,5.3,1.3,1.9,3.2,1.3,-7.400893100697431,-1.5081776143342722,-3.41916519284132,-0.0885705264954594,-2.38497976702638,Done
55,5.3,1.3,1.9,3.3,1.3,-7.554159908118891,-1.5081776143342722,-3.614375396165997,-0.0854066210595192,-2.3462002765591023,Done
55,5.3,1.3,1.9,3.4,1.3,-7.551006042849622,-1.5081776143342722,-3.674118740760605,-0.0823362146184081,-2.2863734731363365,Done
55,5.3,1.3,2.0,3.2,1.3,-7.542623136789189,-1.5081776143342722,-3.5580080554645974,-0.0824497939320281,-2.393987673058291,Done
55,5.3,1.3,2.0,3.3,1.3,-7.634622377867345,-1.5081776143342722,-3.662859328847844,-0.0796021535352338,-2.3839832811499946,Done
55,5.3,1.3,2.0,3.4,1.3,-7.591121502162423,-1.5081776143342722,-3.6604515729559353,-0.0768342069495702,-2.3456581079226453,Done
55,5.3,1.3,2.1,3.2,1.3,-7.579557747827494,-1.5081776143342722,-3.637497257150244,-0.0768379719811491,-2.357044904361828,Done
55,5.3,1.3,2.1,3.3,1.3,-7.636968637743848,-1.5081776143342722,-3.66845044294314,-0.0742708285688422,-2.386069751897594,Done
55,5.3,1.3,2.1,3.4,1.3,-7.572973285423359,-1.5081776143342722,-3.615580842917552,-0.0717702012188965,-2.377444626952638,Done
60,5.1,1.3,1.9,3.4,-1.3,-7.787514561830903,-1.6772043354139896,-3.667931492149364,-0.1155666341801406,-2.326812100087409,Done
60,5.0,1.3,1.8,3.3,-1.3,-7.681976792518981,-1.69042408860696,-3.52609038677474,-0.1410184397973353,-2.324443877339945,Done
60,5.0,1.3,1.8,3.4,-1.3,-7.80593574536033,-1.69042408860696,-3.65396625707217,-0.1347332995937904,-2.326812100087409,Done
60,5.0,1.3,1.8,3.5,-1.3,-7.778873121671495,-1.69042408860696,-3.6607207747583743,-0.1287907799269305,-2.29893747837923,Done
60,5.0,1.3,1.9,3.3,-1.3,-7.67575942343683,-1.69042408860696,-3.6140779564593686,-0.1302227577398298,-2.241034620630672,Done
60,5.0,1.3,1.9,3.4,-1.3,-7.771902113061515,-1.69042408860696,-3.667931492149364,-0.1247000422445125,-2.2888464900606778,Done
60,5.0,1.3,1.9,3.5,-1.3,-7.731321041312185,-1.69042408860696,-3.6249721575295553,-0.1193900525977369,-2.2965347425779328,Done
60,5.0,1.3,2.0,3.3,-1.3,-7.55637815593218,-1.69042408860696,-3.6598177878622655,-0.1204888226056937,-2.0856474568572594,Done
60,5.0,1.3,2.0,3.4,-1.3,-7.652276116670691,-1.69042408860696,-3.652698686913936,-0.1155666341801406,-2.193586706969654,Done
60,5.0,1.3,2.0,3.5,-1.3,-7.619594768359093,-1.69042408860696,-3.569079214343219,-0.1108345812535844,-2.2492568841553293,Done
60,5.1,1.3,1.8,3.3,-1.3,-7.684563388698734,-1.6772043354139896,-3.52609038677474,-0.1302227577398298,-2.3510459087701747,Done
60,5.1,1.3,1.8,3.4,-1.3,-7.775731806570548,-1.6772043354139896,-3.65396625707217,-0.1247000422445125,-2.319861171839875,Done
60,5.1,1.3,1.8,3.5,-1.3,-7.723683617106872,-1.6772043354139896,-3.6607207747583743,-0.1193900525977369,-2.266368454336771,Done
60,5.1,1.3,1.9,3.3,-1.3,-7.736214991818997,-1.6772043354139896,-3.6140779564593686,-0.1204888226056937,-2.324443877339945,Done
60,5.1,1.3,1.9,3.5,-1.3,-7.711948552576359,-1.6772043354139896,-3.6249721575295553,-0.1108345812535844,-2.29893747837923,Done
60,5.1,1.3,2.0,3.3,-1.3,-7.689708970661741,-1.6772043354139896,-3.6598177878622655,-0.1116522267548134,-2.241034620630672,Done
60,5.1,1.3,2.0,3.4,-1.3,-7.72598846135952,-1.6772043354139896,-3.652698686913936,-0.1072389489709166,-2.2888464900606778,Done
60,5.1,1.3,2.0,3.5,-1.3,-7.645770092974999,-1.6772043354139896,-3.569079214343219,-0.1029518006398575,-2.2965347425779328,Done
60,5.2,1.3,1.8,3.3,-1.3,-7.5982989614858525,-1.6181650570651982,-3.52609038677474,-0.1204888226056937,-2.3335546950402204,Done
60,5.2,1.3,1.8,3.4,-1.3,-7.666073179032537,-1.6181650570651982,-3.65396625707217,-0.1155666341801406,-2.278375230715028,Done
60,5.2,1.3,1.8,3.5,-1.3,-7.596805487715756,-1.6181650570651982,-3.6607207747583743,-0.1108345812535844,-2.2070850746385986,Done
60,5.2,1.3,1.9,3.3,-1.3,-7.694941149049555,-1.6181650570651982,-3.6140779564593686,-0.1116522267548134,-2.3510459087701747,Done
60,5.2,1.3,1.9,3.4,-1.3,-7.713196670025354,-1.6181650570651982,-3.667931492149364,-0.1072389489709166,-2.319861171839875,Done
60,5.2,1.3,1.9,3.5,-1.3,-7.612457469571382,-1.6181650570651982,-3.6249721575295553,-0.1029518006398575,-2.266368454336771,Done
60,5.2,1.3,2.0,3.3,-1.3,-7.70599097268132,-1.6181650570651982,-3.6598177878622655,-0.1035642504139104,-2.324443877339945,Done
60,5.2,1.3,2.0,3.4,-1.3,-7.697252268408192,-1.6181650570651982,-3.652698686913936,-0.0995764243416488,-2.326812100087409,Done
60,5.2,1.3,2.0,3.5,-1.3,-7.5819058902416145,-1.6181650570651982,-3.569079214343219,-0.0957241404539672,-2.29893747837923,Done
55,5.0,1.3,1.8,3.3,1.3,-7.646272100988426,-1.6321942981594475,-3.5137391074677,-0.1142689434636849,-2.386069751897594,Done
55,5.0,1.3,1.8,3.4,1.3,-7.768398097236059,-1.6321942981594475,-3.6491463528218446,-0.1096128193021286,-2.377444626952638,Done
55,5.0,1.3,1.8,3.5,1.3,-7.74048331483209,-1.6321942981594475,-3.664386688164086,-0.1051298878446687,-2.338772440663888,Done
55,5.0,1.3,1.9,3.3,1.3,-7.694380155138788,-1.6321942981594475,-3.614375396165997,-0.1060987632954493,-2.341711697517894,Done
55,5.0,1.3,1.9,3.4,1.3,-7.781132785152295,-1.6321942981594475,-3.674118740760605,-0.1019164091412676,-2.3729033370909747,Done
55,5.0,1.3,1.9,3.5,1.3,-7.732257913798094,-1.6321942981594475,-3.637499139716965,-0.0978758722339989,-2.364688603687682,Done
55,5.0,1.3,2.0,3.3,1.3,-7.632165048707975,-1.6321942981594475,-3.662859328847844,-0.0986138240114087,-2.2384975976892747,Done
55,5.0,1.3,2.0,3.4,1.3,-7.709375761609408,-1.6321942981594475,-3.6604515729559353,-0.0948424888920271,-2.321887401601998,Done
55,5.0,1.3,2.0,3.5,1.3,-7.659563390276162,-1.6321942981594475,-3.5820103128935443,-0.091182850592304,-2.354175928630866,Done
55,5.1,1.3,1.8,3.3,1.3,-7.638413165783277,-1.634592013870133,-3.5137391074677,-0.1060987632954493,-2.3839832811499946,Done
55,5.1,1.3,1.8,3.4,1.3,-7.731312883755891,-1.634592013870133,-3.6491463528218446,-0.1019164091412676,-2.3456581079226453,Done
55,5.1,1.3,1.8,3.5,1.3,-7.681743358785752,-1.634592013870133,-3.664386688164086,-0.0978758722339989,-2.284888784517534,Done
55,5.1,1.3,1.9,3.5,1.3,-7.70204644484329,-1.634592013870133,-3.637499139716965,-0.091182850592304,-2.338772440663888,Done
55,5.1,1.3,2.0,3.5,1.3,-7.6663141428580275,-1.634592013870133,-3.5820103128935443,-0.0850232124066678,-2.364688603687682,Done
55,5.2,1.3,1.8,3.3,1.3,-7.544884682836709,-1.586331474798499,-3.5137391074677,-0.0986138240114087,-2.3462002765591023,Done
55,5.2,1.3,1.8,3.4,1.3,-7.616693789648707,-1.586331474798499,-3.6491463528218446,-0.0948424888920271,-2.2863734731363365,Done
55,5.2,1.3,1.8,3.5,1.3,-7.552284908248112,-1.586331474798499,-3.664386688164086,-0.091182850592304,-2.210383894693223,Done
55,5.2,1.3,1.9,3.5,1.3,-7.593742611439666,-1.586331474798499,-3.637499139716965,-0.0850232124066678,-2.284888784517534,Done
55,5.2,1.3,2.0,3.5,1.3,-7.58647416306485,-1.586331474798499,-3.5820103128935443,-0.0793599347089184,-2.338772440663888,Done
60,4.9,1.3,1.7,3.3,-1.3,-7.511600924903178,-1.630449820368085,-3.3906793763744645,-0.1660278508206829,-2.324443877339945,Done
60,4.9,1.3,1.7,3.4,-1.3,-7.721748376308824,-1.630449820368085,-3.606369623623322,-0.1581168322300072,-2.326812100087409,Done
60,4.9,1.3,1.7,3.5,-1.3,-7.752598650418804,-1.630449820368085,-3.6726754677220015,-0.1505358839494874,-2.29893747837923,Done
60,4.9,1.3,1.8,3.3,-1.3,-7.550517840078101,-1.630449820368085,-3.52609038677474,-0.152943012304604,-2.241034620630672,Done
60,4.9,1.3,1.8,3.4,-1.3,-7.719132287063985,-1.630449820368085,-3.65396625707217,-0.145869719563052,-2.2888464900606778,Done
60,4.9,1.3,1.8,3.5,-1.3,-7.726809244428296,-1.630449820368085,-3.6607207747583743,-0.1391039067239035,-2.2965347425779328,Done
60,4.9,1.3,1.9,3.3,-1.3,-7.471193673482048,-1.630449820368085,-3.6140779564593686,-0.1410184397973353,-2.0856474568572594,Done
60,4.9,1.3,1.9,3.4,-1.3,-7.626701319080894,-1.630449820368085,-3.667931492149364,-0.1347332995937904,-2.193586706969654,Done
60,4.9,1.3,1.9,3.5,-1.3,-7.6334696419799,-1.630449820368085,-3.6249721575295553,-0.1287907799269305,-2.2492568841553293,Done
60,5.0,1.3,1.7,3.3,-1.3,-7.585092386056203,-1.69042408860696,-3.3906793763744645,-0.152943012304604,-2.3510459087701747,Done
60,5.0,1.3,1.7,3.4,-1.3,-7.76252460363321,-1.69042408860696,-3.606369623623322,-0.145869719563052,-2.319861171839875,Done
60,5.0,1.3,1.7,3.5,-1.3,-7.768571917389636,-1.69042408860696,-3.6726754677220015,-0.1391039067239035,-2.266368454336771,Done
60,5.1,1.3,1.7,3.3,-1.3,-7.54245684662601,-1.6772043354139896,-3.3906793763744645,-0.1410184397973353,-2.3335546950402204,Done
60,5.1,1.3,1.7,3.4,-1.3,-7.696682489346131,-1.6772043354139896,-3.606369623623322,-0.1347332995937904,-2.278375230715028,Done
60,5.1,1.3,1.7,3.5,-1.3,-7.68575565770152,-1.6772043354139896,-3.6726754677220015,-0.1287907799269305,-2.2070850746385986,Done
55,4.9,1.3,1.8,3.3,1.3,-7.528015959018376,-1.5493108948285226,-3.5137391074677,-0.1232542592042591,-2.341711697517894,Done
55,4.9,1.3,1.8,3.4,1.3,-7.689368860315881,-1.5493108948285226,-3.6491463528218446,-0.1180082755745388,-2.3729033370909747,Done
55,4.9,1.3,1.8,3.5,1.3,-7.69140324772161,-1.5493108948285226,-3.664386688164086,-0.1130170610413188,-2.364688603687682,Done
55,4.9,1.3,1.9,3.3,1.3,-7.516452832147479,-1.5493108948285226,-3.614375396165997,-0.1142689434636849,-2.2384975976892747,Done
55,4.9,1.3,1.9,3.4,1.3,-7.654929856493254,-1.5493108948285226,-3.674118740760605,-0.1096128193021286,-2.321887401601998,Done
55,4.9,1.3,1.9,3.5,1.3,-7.6461158510210225,-1.5493108948285226,-3.637499139716965,-0.1051298878446687,-2.354175928630866,Done
55,4.9,1.3,2.0,3.3,1.3,-7.380010822875192,-1.5493108948285226,-3.662859328847844,-0.1060987632954493,-2.0617418359033763,Done
55,4.9,1.3,2.0,3.4,1.3,-7.524104689146043,-1.5493108948285226,-3.6604515729559353,-0.1019164091412676,-2.2124258122203173,Done
55,4.9,1.3,2.0,3.5,1.3,-7.526772234094096,-1.5493108948285226,-3.5820103128935443,-0.0978758722339989,-2.2975751541380305,Done
65,5.0,1.3,1.7,3.5,-1.3,-7.787328191363485,-1.7648210467159515,-3.667936512225424,-0.1445958742988295,-2.2099747581232805,Done
65,4.9,1.3,1.6,3.4,-1.3,-7.69519717314688,-1.7450130660290597,-3.522790939183324,-0.1790097776829498,-2.248383390251547,Done
65,4.9,1.3,1.6,3.5,-1.3,-7.778586977015948,-1.7450130660290597,-3.653515704922029,-0.1700834479415789,-2.2099747581232805,Done
65,4.9,1.3,1.6,3.6,-1.3,-7.714509420969989,-1.7450130660290597,-3.655898987897672,-0.1615505669906269,-2.1520468000526307,Done
65,4.9,1.3,1.7,3.4,-1.3,-7.735648350295378,-1.7450130660290597,-3.605530015207478,-0.1647866360435728,-2.220318633015268,Done
65,4.9,1.3,1.7,3.5,-1.3,-7.78410843751044,-1.7450130660290597,-3.667936512225424,-0.1567827459803084,-2.214376113275648,Done
65,4.9,1.3,1.7,3.6,-1.3,-7.700367855562945,-1.7450130660290597,-3.62498659027915,-0.1490926109399879,-2.1812755883147474,Done
65,4.9,1.3,1.8,3.4,-1.3,-7.6898953411437105,-1.7450130660290597,-3.6548755190742654,-0.151769568605232,-2.138237187435152,Done
65,4.9,1.3,1.8,3.5,-1.3,-7.726123376080068,-1.7450130660290597,-3.6595354083838174,-0.1445958742988295,-2.176979027368361,Done
65,4.9,1.3,1.8,3.6,-1.3,-7.639735956850927,-1.7450130660290597,-3.578374520002398,-0.1377139721153071,-2.178634398704162,Done
65,5.0,1.3,1.6,3.4,-1.3,-7.686666174704442,-1.7648210467159515,-3.522790939183324,-0.1647866360435728,-2.234267552761594,Done
65,5.0,1.3,1.6,3.5,-1.3,-7.748110698899836,-1.7648210467159515,-3.653515704922029,-0.1567827459803084,-2.1729912012815475,Done
65,5.0,1.3,1.6,3.6,-1.3,-7.667916803431581,-1.7648210467159515,-3.655898987897672,-0.1490926109399879,-2.0981041578779696,Done
65,5.0,1.3,1.7,3.4,-1.3,-7.770504020780208,-1.7648210467159515,-3.605530015207478,-0.151769568605232,-2.248383390251547,Done
65,5.0,1.3,1.7,3.6,-1.3,-7.679568409163039,-1.7648210467159515,-3.62498659027915,-0.1377139721153071,-2.1520468000526307,Done
65,5.0,1.3,1.8,3.4,-1.3,-7.77991478824697,-1.7648210467159515,-3.6548755190742654,-0.1398995894414838,-2.220318633015268,Done
65,5.0,1.3,1.8,3.5,-1.3,-7.772206455410924,-1.7648210467159515,-3.6595354083838174,-0.1334738870355067,-2.214376113275648,Done
65,5.0,1.3,1.8,3.6,-1.3,-7.651826819594135,-1.7648210467159515,-3.578374520002398,-0.1273556645610369,-2.1812755883147474,Done
65,5.1,1.3,1.6,3.4,-1.3,-7.587326321634464,-1.7249264709244017,-3.522790939183324,-0.151769568605232,-2.1878393429215066,Done
65,5.1,1.3,1.6,3.5,-1.3,-7.634311760426499,-1.7249264709244017,-3.653515704922029,-0.1445958742988295,-2.111273710281239,Done
65,5.1,1.3,1.6,3.6,-1.3,-7.544226424783119,-1.7249264709244017,-3.655898987897672,-0.1377139721153071,-2.0256869938457385,Done
65,5.1,1.3,1.7,3.4,-1.3,-7.704623628334957,-1.7249264709244017,-3.605530015207478,-0.1398995894414838,-2.234267552761594,Done
65,5.1,1.3,1.7,3.5,-1.3,-7.69932807146688,-1.7249264709244017,-3.667936512225424,-0.1334738870355067,-2.1729912012815475,Done
65,5.1,1.3,1.7,3.6,-1.3,-7.575372883642558,-1.7249264709244017,-3.62498659027915,-0.1273556645610369,-2.0981041578779696,Done
65,5.1,1.3,1.8,3.4,-1.3,-7.757264814776136,-1.7249264709244017,-3.6548755190742654,-0.12907943452592,-2.248383390251547,Done
65,5.1,1.3,1.8,3.5,-1.3,-7.717850284112501,-1.7249264709244017,-3.6595354083838174,-0.1234136466810014,-2.2099747581232805,Done
65,5.1,1.3,1.8,3.6,-1.3,-7.573365479198401,-1.7249264709244017,-3.578374520002398,-0.1180176882189698,-2.1520468000526307,Done
70,4.5,0.0,1.3,3.6,-1.3,-8.106563863737392,-2.077241332939593,-3.636636940922472,-0.2951618787046755,-2.097523711170652,Done
70,4.4,0.0,1.2,3.5,-1.3,-7.616858824738301,-1.7868265673751011,-3.347565046788077,-0.3772150862932903,-2.105252124281833,Done
70,4.4,0.0,1.2,3.6,-1.3,-7.832117972691776,-1.7868265673751011,-3.595558253829949,-0.3522094403160736,-2.097523711170652,Done
70,4.4,0.0,1.2,3.7,-1.3,-7.84705020065303,-1.7868265673751011,-3.66914007642481,-0.3285931014688685,-2.06249045538425,Done
70,4.4,0.0,1.3,3.5,-1.3,-7.629783648182638,-1.7868265673751011,-3.45979583778535,-0.3448405903764069,-2.03832065264578,Done
70,4.4,0.0,1.3,3.6,-1.3,-7.81903815412079,-1.7868265673751011,-3.636636940922472,-0.3224115004268242,-2.073163145396393,Done
70,4.4,0.0,1.3,3.7,-1.3,-7.821516191237606,-1.7868265673751011,-3.663217637062189,-0.3013158692774595,-2.070156117522856,Done
70,4.4,0.0,1.4,3.5,-1.3,-7.568133928318275,-1.7868265673751011,-3.549647112187813,-0.3151480722153792,-1.9165121765399813,Done
70,4.4,0.0,1.4,3.6,-1.3,-7.751518705714261,-1.7868265673751011,-3.661627526700613,-0.2951618787046755,-2.0079027329338714,Done
70,4.4,0.0,1.4,3.7,-1.3,-7.7564590919646434,-1.7868265673751011,-3.645617236586986,-0.2762619050190551,-2.047753382983501,Done
70,4.5,0.0,1.2,3.5,-1.3,-7.896780995593872,-2.077241332939593,-3.347565046788077,-0.3448405903764069,-2.127134025489795,Done
70,4.5,0.0,1.2,3.6,-1.3,-8.083425059958245,-2.077241332939593,-3.595558253829949,-0.3224115004268242,-2.088213972761878,Done
70,4.5,0.0,1.2,3.7,-1.3,-8.077778097504051,-2.077241332939593,-3.66914007642481,-0.3013158692774595,-2.0300808188621886,Done
70,4.5,0.0,1.3,3.5,-1.3,-7.9574373672221554,-2.077241332939593,-3.45979583778535,-0.3151480722153792,-2.105252124281833,Done
70,4.5,0.0,1.3,3.7,-1.3,-8.079211330405087,-2.077241332939593,-3.663217637062189,-0.2762619050190551,-2.06249045538425,Done
70,4.5,0.0,1.4,3.5,-1.3,-7.95327132831153,-2.077241332939593,-3.549647112187813,-0.288062230538344,-2.03832065264578,Done
70,4.5,0.0,1.4,3.6,-1.3,-8.082222123266547,-2.077241332939593,-3.661627526700613,-0.270190118229948,-2.073163145396393,Done
70,4.5,0.0,1.4,3.7,-1.3,-8.0463668294542,-2.077241332939593,-3.645617236586986,-0.2533521424047649,-2.070156117522856,Done
70,4.6,0.0,1.2,3.5,-1.3,-7.999518815326155,-2.2239305805560434,-3.347565046788077,-0.3151480722153792,-2.112875115766656,Done
70,4.6,0.0,1.2,3.6,-1.3,-8.166577037613024,-2.2239305805560434,-3.595558253829949,-0.2951618787046755,-2.051926324522356,Done
70,4.6,0.0,1.2,3.7,-1.3,-8.1473469936318,-2.2239305805560434,-3.66914007642481,-0.2762619050190551,-1.978014431631891,Done
70,4.6,0.0,1.3,3.5,-1.3,-8.098922674369533,-2.2239305805560434,-3.45979583778535,-0.288062230538344,-2.127134025489795,Done
70,4.6,0.0,1.3,3.6,-1.3,-8.218971612470341,-2.2239305805560434,-3.636636940922472,-0.270190118229948,-2.088213972761878,Done
70,4.6,0.0,1.3,3.7,-1.3,-8.170581178885186,-2.2239305805560434,-3.663217637062189,-0.2533521424047649,-2.0300808188621886,Done
70,4.6,0.0,1.4,3.5,-1.3,-8.142134268055088,-2.2239305805560434,-3.549647112187813,-0.2633044510293985,-2.105252124281833,Done
70,4.6,0.0,1.4,3.6,-1.3,-8.23052783672756,-2.2239305805560434,-3.661627526700613,-0.247446018300252,-2.097523711170652,Done
70,4.6,0.0,1.4,3.7,-1.3,-8.164539512668853,-2.2239305805560434,-3.645617236586986,-0.2325012401415733,-2.06249045538425,Done
