theta,a2,b2,z2,E2,machine_type,status,file_name
15,-1.2,4.3,0.0,-2.1432422071811743,2,Done,C5_theta=15_a2=-1.2_b2=4.3_z2=0.0_2.log
15,-1.1,4.3,0.0,-2.119755135398009,1,Done,C5_theta=15_a2=-1.1_b2=4.3_z2=0.0_2.log
15,-1.0,4.3,0.0,-2.089753882319201,1,Done,C5_theta=15_a2=-1.0_b2=4.3_z2=0.0_2.log
0,0.7,4.4,0.0,-2.110154232446803,1,Done,C5_theta=0_a2=0.7_b2=4.4_z2=0.0_2.log
0,0.8,4.4,0.0,-2.11428952330607,2,Done,C5_theta=0_a2=0.8_b2=4.4_z2=0.0_2.log
0,0.9,4.2,0.0,-1.6635704256332249,2,Done,C5_theta=0_a2=0.9_b2=4.2_z2=0.0_2.log
0,0.9,4.3,0.0,-1.9712693266483257,2,Done,C5_theta=0_a2=0.9_b2=4.3_z2=0.0_2.log
0,0.9,4.4,0.0,-2.115429709010641,1,Done,C5_theta=0_a2=0.9_b2=4.4_z2=0.0_2.log
20,-1.3,4.0,0.0,-1.377787938909023,2,Done,C5_theta=20_a2=-1.3_b2=4.0_z2=0.0_2.log
20,-1.4,4.1,0.0,-1.919658511673333,2,Done,C5_theta=20_a2=-1.4_b2=4.1_z2=0.0_2.log
20,-1.3,3.9,0.0,-0.6587066596694058,2,Done,C5_theta=20_a2=-1.3_b2=3.9_z2=0.0_2.log
20,-1.3,4.1,0.0,-1.8196848735096864,1,Done,C5_theta=20_a2=-1.3_b2=4.1_z2=0.0_2.log
20,-1.2,3.9,0.0,-0.349280223614187,1,Done,C5_theta=20_a2=-1.2_b2=3.9_z2=0.0_2.log
20,-1.2,4.0,0.0,-1.181352208557655,1,Done,C5_theta=20_a2=-1.2_b2=4.0_z2=0.0_2.log
20,-1.2,4.1,0.0,-1.704317159965285,2,Done,C5_theta=20_a2=-1.2_b2=4.1_z2=0.0_2.log
5,-0.9,4.3,0.0,-2.039010913678794,2,Done,C5_theta=5_a2=-0.9_b2=4.3_z2=0.0_2.log
5,-0.9,4.4,0.0,-2.152253250809736,2,Done,C5_theta=5_a2=-0.9_b2=4.4_z2=0.0_2.log
5,-0.9,4.5,0.0,-2.1566157003398985,1,Done,C5_theta=5_a2=-0.9_b2=4.5_z2=0.0_2.log
5,-0.8,4.5,0.0,-2.162679329441744,1,Done,C5_theta=5_a2=-0.8_b2=4.5_z2=0.0_2.log
5,-0.7,4.5,0.0,-2.1661306344758486,1,Done,C5_theta=5_a2=-0.7_b2=4.5_z2=0.0_2.log
10,-1.0,4.2,0.0,-1.8705426764354345,1,Done,C5_theta=10_a2=-1.0_b2=4.2_z2=0.0_2.log
10,-1.0,4.3,0.0,-2.08841414845665,1,Done,C5_theta=10_a2=-1.0_b2=4.3_z2=0.0_2.log
10,-1.0,4.4,0.0,-2.165259023066028,2,Done,C5_theta=10_a2=-1.0_b2=4.4_z2=0.0_2.log
10,-0.9,4.4,0.0,-2.1587843748857267,2,Done,C5_theta=10_a2=-0.9_b2=4.4_z2=0.0_2.log
10,-0.8,4.4,0.0,-2.148734802205581,1,Done,C5_theta=10_a2=-0.8_b2=4.4_z2=0.0_2.log
15,-1.3,4.2,0.0,-2.061352152217296,2,Done,C5_theta=15_a2=-1.3_b2=4.2_z2=0.0_2.log
15,-1.3,4.3,0.0,-2.1591897463658825,1,Done,C5_theta=15_a2=-1.3_b2=4.3_z2=0.0_2.log
15,-1.3,4.4,0.0,-2.1550462978339056,1,Done,C5_theta=15_a2=-1.3_b2=4.4_z2=0.0_2.log
15,-1.2,4.4,0.0,-2.164320268129813,2,Done,C5_theta=15_a2=-1.2_b2=4.4_z2=0.0_2.log
15,-1.1,4.4,0.0,-2.167731412468129,2,Done,C5_theta=15_a2=-1.1_b2=4.4_z2=0.0_2.log
0,0.8,4.5,0.0,-2.1529046061623376,2,Done,C5_theta=0_a2=0.8_b2=4.5_z2=0.0_2.log
0,0.9,4.5,0.0,-2.143397829728201,1,Done,C5_theta=0_a2=0.9_b2=4.5_z2=0.0_2.log
0,1.0,4.3,0.0,-1.9853399833955336,1,Done,C5_theta=0_a2=1.0_b2=4.3_z2=0.0_2.log
0,1.0,4.4,0.0,-2.112939121783711,1,Done,C5_theta=0_a2=1.0_b2=4.4_z2=0.0_2.log
0,1.0,4.5,0.0,-2.130353151806048,2,Done,C5_theta=0_a2=1.0_b2=4.5_z2=0.0_2.log
20,-1.5,4.2,0.0,-2.139802824924118,2,Done,C5_theta=20_a2=-1.5_b2=4.2_z2=0.0_2.log
20,-1.4,4.2,0.0,-2.1064249404880684,2,Done,C5_theta=20_a2=-1.4_b2=4.2_z2=0.0_2.log
20,-1.3,4.2,0.0,-2.060557097036508,2,Done,C5_theta=20_a2=-1.3_b2=4.2_z2=0.0_2.log
5,-1.0,4.3,0.0,-2.0657616649841657,2,Done,C5_theta=5_a2=-1.0_b2=4.3_z2=0.0_2.log
5,-1.0,4.4,0.0,-2.156746849912452,1,Done,C5_theta=5_a2=-1.0_b2=4.4_z2=0.0_2.log
5,-1.0,4.5,0.0,-2.14730031437648,2,Done,C5_theta=5_a2=-1.0_b2=4.5_z2=0.0_2.log
10,-1.1,4.3,0.0,-2.1160396487102844,1,Done,C5_theta=10_a2=-1.1_b2=4.3_z2=0.0_2.log
10,-1.1,4.4,0.0,-2.1674835460435133,2,Done,C5_theta=10_a2=-1.1_b2=4.4_z2=0.0_2.log
10,-1.1,4.5,0.0,-2.130932971049333,2,Done,C5_theta=10_a2=-1.1_b2=4.5_z2=0.0_2.log
10,-1.0,4.5,0.0,-2.1444376137660583,2,Done,C5_theta=10_a2=-1.0_b2=4.5_z2=0.0_2.log
10,-0.9,4.5,0.0,-2.1545003641367657,2,Done,C5_theta=10_a2=-0.9_b2=4.5_z2=0.0_2.log
15,-1.4,4.2,0.0,-2.1045053873822326,1,Done,C5_theta=15_a2=-1.4_b2=4.2_z2=0.0_2.log
15,-1.4,4.3,0.0,-2.166888666528393,2,Done,C5_theta=15_a2=-1.4_b2=4.3_z2=0.0_2.log
15,-1.4,4.4,0.0,-2.139942759633413,1,Done,C5_theta=15_a2=-1.4_b2=4.4_z2=0.0_2.log
0,1.1,4.4,0.0,-2.106388544896617,1,Done,C5_theta=0_a2=1.1_b2=4.4_z2=0.0_2.log
0,1.1,4.5,0.0,-2.1135534540953813,2,Done,C5_theta=0_a2=1.1_b2=4.5_z2=0.0_2.log
20,-1.6,4.3,0.0,-2.154775841030641,1,Done,C5_theta=20_a2=-1.6_b2=4.3_z2=0.0_2.log
20,-1.5,4.3,0.0,-2.165767306141788,2,Done,C5_theta=20_a2=-1.5_b2=4.3_z2=0.0_2.log
20,-1.4,4.3,0.0,-2.167084449683898,2,Done,C5_theta=20_a2=-1.4_b2=4.3_z2=0.0_2.log
5,-1.1,4.3,0.0,-2.0874891987332376,2,Done,C5_theta=5_a2=-1.1_b2=4.3_z2=0.0_2.log
5,-1.1,4.4,0.0,-2.157040524587501,1,Done,C5_theta=5_a2=-1.1_b2=4.4_z2=0.0_2.log
5,-1.1,4.5,0.0,-2.134157117441646,1,Done,C5_theta=5_a2=-1.1_b2=4.5_z2=0.0_2.log
10,-1.2,4.2,0.0,-1.993707829198684,2,Done,C5_theta=10_a2=-1.2_b2=4.2_z2=0.0_2.log
10,-1.2,4.3,0.0,-2.137513668407337,1,Done,C5_theta=10_a2=-1.2_b2=4.3_z2=0.0_2.log
10,-1.2,4.4,0.0,-2.164896949791,2,Done,C5_theta=10_a2=-1.2_b2=4.4_z2=0.0_2.log
10,-1.1,4.2,0.0,-1.9358369744877564,1,Done,C5_theta=10_a2=-1.1_b2=4.2_z2=0.0_2.log
0,1.2,4.5,0.0,-2.092914650187595,1,Done,C5_theta=0_a2=1.2_b2=4.5_z2=0.0_2.log
20,-1.7,4.3,0.0,-2.134874988856609,2,Done,C5_theta=20_a2=-1.7_b2=4.3_z2=0.0_2.log
5,-1.2,4.3,0.0,-2.1033764969179174,2,Done,C5_theta=5_a2=-1.2_b2=4.3_z2=0.0_2.log
5,-1.2,4.4,0.0,-2.152521197567694,1,Done,C5_theta=5_a2=-1.2_b2=4.4_z2=0.0_2.log
5,-1.2,4.5,0.0,-2.11677697293635,1,Done,C5_theta=5_a2=-1.2_b2=4.5_z2=0.0_2.log
35,-2.4,3.4,0.0,-1.0848267377878074,1,Done,C5_theta=35_a2=-2.4_b2=3.4_z2=0.0_2.log
35,-2.5,3.3,0.0,-0.9128099315130384,1,Done,C5_theta=35_a2=-2.5_b2=3.3_z2=0.0_2.log
35,-2.5,3.4,0.0,-1.4609606244193856,2,Done,C5_theta=35_a2=-2.5_b2=3.4_z2=0.0_2.log
35,-2.5,3.5,0.0,-1.8222953150980168,1,Done,C5_theta=35_a2=-2.5_b2=3.5_z2=0.0_2.log
35,-2.4,3.3,0.0,-0.3537499773665331,2,Done,C5_theta=35_a2=-2.4_b2=3.3_z2=0.0_2.log
35,-2.4,3.5,0.0,-1.5846830060181674,2,Done,C5_theta=35_a2=-2.4_b2=3.5_z2=0.0_2.log
35,-2.3,3.3,0.0,0.3472207358136074,1,Done,C5_theta=35_a2=-2.3_b2=3.3_z2=0.0_2.log
35,-2.3,3.4,0.0,-0.6018467235262506,2,Done,C5_theta=35_a2=-2.3_b2=3.4_z2=0.0_2.log
35,-2.3,3.5,0.0,-1.2668567211076152,1,Done,C5_theta=35_a2=-2.3_b2=3.5_z2=0.0_2.log
25,-2.1,3.9,0.0,-2.1075067677011248,2,Done,C5_theta=25_a2=-2.1_b2=3.9_z2=0.0_2.log
25,-2.1,4.0,0.0,-2.166344615383423,2,Done,C5_theta=25_a2=-2.1_b2=4.0_z2=0.0_2.log
25,-2.1,4.1,0.0,-2.1460164289164823,1,Done,C5_theta=25_a2=-2.1_b2=4.1_z2=0.0_2.log
40,-2.6,3.3,0.0,-1.3495581465540454,2,Done,C5_theta=40_a2=-2.6_b2=3.3_z2=0.0_2.log
40,-2.7,3.2,0.0,-1.2606255468272138,2,Done,C5_theta=40_a2=-2.7_b2=3.2_z2=0.0_2.log
40,-2.7,3.3,0.0,-1.6766609117476037,1,Done,C5_theta=40_a2=-2.7_b2=3.3_z2=0.0_2.log
40,-2.7,3.4,0.0,-1.94432906730799,1,Done,C5_theta=40_a2=-2.7_b2=3.4_z2=0.0_2.log
40,-2.6,3.2,0.0,-0.7703488462866517,2,Done,C5_theta=40_a2=-2.6_b2=3.2_z2=0.0_2.log
40,-2.6,3.4,0.0,-1.7413584478199482,2,Done,C5_theta=40_a2=-2.6_b2=3.4_z2=0.0_2.log
40,-2.5,3.2,0.0,-0.1330233348708134,1,Done,C5_theta=40_a2=-2.5_b2=3.2_z2=0.0_2.log
40,-2.5,3.3,0.0,-0.9105295601621036,2,Done,C5_theta=40_a2=-2.5_b2=3.3_z2=0.0_2.log
40,-2.5,3.4,0.0,-1.4537994802667529,2,Done,C5_theta=40_a2=-2.5_b2=3.4_z2=0.0_2.log
35,-2.6,3.4,0.0,-1.741859828267479,1,Done,C5_theta=35_a2=-2.6_b2=3.4_z2=0.0_2.log
35,-2.6,3.5,0.0,-1.9894859419728164,2,Done,C5_theta=35_a2=-2.6_b2=3.5_z2=0.0_2.log
35,-2.6,3.6,0.0,-2.1221095529472223,2,Done,C5_theta=35_a2=-2.6_b2=3.6_z2=0.0_2.log
35,-2.5,3.6,0.0,-2.0379930924536893,1,Done,C5_theta=35_a2=-2.5_b2=3.6_z2=0.0_2.log
35,-2.4,3.6,0.0,-1.902960470615653,2,Done,C5_theta=35_a2=-2.4_b2=3.6_z2=0.0_2.log
25,-2.2,3.8,0.0,-2.0443296884332085,1,Done,C5_theta=25_a2=-2.2_b2=3.8_z2=0.0_2.log
25,-2.2,3.9,0.0,-2.149656614434207,2,Done,C5_theta=25_a2=-2.2_b2=3.9_z2=0.0_2.log
25,-2.2,4.0,0.0,-2.163916151650483,2,Done,C5_theta=25_a2=-2.2_b2=4.0_z2=0.0_2.log
25,-2.1,3.8,0.0,-1.9389105184818616,1,Done,C5_theta=25_a2=-2.1_b2=3.8_z2=0.0_2.log
25,-2.0,3.8,0.0,-1.7939801813481608,2,Done,C5_theta=25_a2=-2.0_b2=3.8_z2=0.0_2.log
45,-2.6,3.3,0.0,-1.31496163776319,2,Done,C5_theta=45_a2=-2.6_b2=3.3_z2=0.0_2.log
45,-2.7,3.2,0.0,-1.244523640212719,2,Done,C5_theta=45_a2=-2.7_b2=3.2_z2=0.0_2.log
45,-2.7,3.3,0.0,-1.656596907050698,2,Done,C5_theta=45_a2=-2.7_b2=3.3_z2=0.0_2.log
45,-2.6,3.2,0.0,-0.7423926482442766,1,Done,C5_theta=45_a2=-2.6_b2=3.2_z2=0.0_2.log
45,-2.5,3.2,0.0,-0.0890405314421514,1,Done,C5_theta=45_a2=-2.5_b2=3.2_z2=0.0_2.log
40,-2.8,3.3,0.0,-1.906952061704942,1,Done,C5_theta=40_a2=-2.8_b2=3.3_z2=0.0_2.log
40,-2.8,3.4,0.0,-2.0752395760209765,1,Done,C5_theta=40_a2=-2.8_b2=3.4_z2=0.0_2.log
40,-2.8,3.5,0.0,-2.154522326978622,2,Done,C5_theta=40_a2=-2.8_b2=3.5_z2=0.0_2.log
40,-2.7,3.5,0.0,-2.097144067593036,2,Done,C5_theta=40_a2=-2.7_b2=3.5_z2=0.0_2.log
40,-2.6,3.5,0.0,-1.98629505361896,2,Done,C5_theta=40_a2=-2.6_b2=3.5_z2=0.0_2.log
35,-2.7,3.4,0.0,-1.94047615591262,1,Done,C5_theta=35_a2=-2.7_b2=3.4_z2=0.0_2.log
35,-2.7,3.5,0.0,-2.096830312584644,1,Done,C5_theta=35_a2=-2.7_b2=3.5_z2=0.0_2.log
35,-2.7,3.6,0.0,-2.1621421809104504,2,Done,C5_theta=35_a2=-2.7_b2=3.6_z2=0.0_2.log
50,-2.6,3.3,0.0,-1.1790768572536765,2,Done,C5_theta=50_a2=-2.6_b2=3.3_z2=0.0_2.log
50,-2.7,3.2,0.0,-1.15514237084426,2,Done,C5_theta=50_a2=-2.7_b2=3.2_z2=0.0_2.log
50,-2.7,3.3,0.0,-1.5687498996121576,1,Done,C5_theta=50_a2=-2.7_b2=3.3_z2=0.0_2.log
50,-2.7,3.4,0.0,-1.844669811660424,2,Done,C5_theta=50_a2=-2.7_b2=3.4_z2=0.0_2.log
50,-2.6,3.2,0.0,-0.6065009651938453,2,Done,C5_theta=50_a2=-2.6_b2=3.2_z2=0.0_2.log
50,-2.6,3.4,0.0,-1.5799923687445698,2,Done,C5_theta=50_a2=-2.6_b2=3.4_z2=0.0_2.log
50,-2.5,3.2,0.0,0.1121278794162208,1,Done,C5_theta=50_a2=-2.5_b2=3.2_z2=0.0_2.log
50,-2.5,3.3,0.0,-0.6527064090478234,1,Done,C5_theta=50_a2=-2.5_b2=3.3_z2=0.0_2.log
50,-2.5,3.4,0.0,-1.205473692927626,1,Done,C5_theta=50_a2=-2.5_b2=3.4_z2=0.0_2.log
30,-2.5,3.6,0.0,-2.030441009628703,2,Done,C5_theta=30_a2=-2.5_b2=3.6_z2=0.0_2.log
30,-2.5,3.7,0.0,-2.141762538638432,2,Done,C5_theta=30_a2=-2.5_b2=3.7_z2=0.0_2.log
30,-2.5,3.8,0.0,-2.166864821163472,2,Done,C5_theta=30_a2=-2.5_b2=3.8_z2=0.0_2.log
30,-2.4,3.6,0.0,-1.897686249038088,1,Done,C5_theta=30_a2=-2.4_b2=3.6_z2=0.0_2.log
45,-2.8,3.3,0.0,-1.8969056265923427,1,Done,C5_theta=45_a2=-2.8_b2=3.3_z2=0.0_2.log
40,-2.9,3.3,0.0,-2.056242338308948,2,Done,C5_theta=40_a2=-2.9_b2=3.3_z2=0.0_2.log
40,-2.9,3.4,0.0,-2.146472001157236,1,Done,C5_theta=40_a2=-2.9_b2=3.4_z2=0.0_2.log
40,-2.9,3.5,0.0,-2.167062486798386,1,Done,C5_theta=40_a2=-2.9_b2=3.5_z2=0.0_2.log
35,-2.8,3.4,0.0,-2.069841734992224,2,Done,C5_theta=35_a2=-2.8_b2=3.4_z2=0.0_2.log
35,-2.8,3.5,0.0,-2.1532302838895703,1,Done,C5_theta=35_a2=-2.8_b2=3.5_z2=0.0_2.log
35,-2.8,3.6,0.0,-2.164748229944962,1,Done,C5_theta=35_a2=-2.8_b2=3.6_z2=0.0_2.log
50,-2.8,3.3,0.0,-1.843075936252717,1,Done,C5_theta=50_a2=-2.8_b2=3.3_z2=0.0_2.log
50,-2.8,3.4,0.0,-2.018719750310993,1,Done,C5_theta=50_a2=-2.8_b2=3.4_z2=0.0_2.log
50,-2.8,3.5,0.0,-2.1109536801523063,2,Done,C5_theta=50_a2=-2.8_b2=3.5_z2=0.0_2.log
50,-2.7,3.5,0.0,-2.013065257720882,2,Done,C5_theta=50_a2=-2.7_b2=3.5_z2=0.0_2.log
50,-2.6,3.5,0.0,-1.845059495361056,1,Done,C5_theta=50_a2=-2.6_b2=3.5_z2=0.0_2.log
55,-2.6,3.6,0.0,-1.813185752427671,1,Done,C5_theta=55_a2=-2.6_b2=3.6_z2=0.0_2.log
55,-2.7,3.5,0.0,-1.849746367573971,2,Done,C5_theta=55_a2=-2.7_b2=3.5_z2=0.0_2.log
55,-2.7,3.6,0.0,-1.9690360185632017,1,Done,C5_theta=55_a2=-2.7_b2=3.6_z2=0.0_2.log
55,-2.7,3.7,0.0,-2.021340859588236,2,Done,C5_theta=55_a2=-2.7_b2=3.7_z2=0.0_2.log
55,-2.6,3.5,0.0,-1.6070430698164273,2,Done,C5_theta=55_a2=-2.6_b2=3.5_z2=0.0_2.log
55,-2.6,3.7,0.0,-1.9331267588131595,2,Done,C5_theta=55_a2=-2.6_b2=3.7_z2=0.0_2.log
55,-2.5,3.5,0.0,-1.259046731662238,1,Done,C5_theta=55_a2=-2.5_b2=3.5_z2=0.0_2.log
55,-2.5,3.6,0.0,-1.5743981171108317,1,Done,C5_theta=55_a2=-2.5_b2=3.6_z2=0.0_2.log
55,-2.5,3.7,0.0,-1.7804636159708025,2,Done,C5_theta=55_a2=-2.5_b2=3.7_z2=0.0_2.log
45,-2.9,3.2,0.0,-1.8758614512189524,2,Done,C5_theta=45_a2=-2.9_b2=3.2_z2=0.0_2.log
45,-2.9,3.3,0.0,-2.052889552345732,2,Done,C5_theta=45_a2=-2.9_b2=3.3_z2=0.0_2.log
45,-2.8,3.2,0.0,-1.6157052178896265,1,Done,C5_theta=45_a2=-2.8_b2=3.2_z2=0.0_2.log
40,-3.0,3.3,0.0,-2.13917782495264,2,Done,C5_theta=40_a2=-3.0_b2=3.3_z2=0.0_2.log
40,-3.0,3.4,0.0,-2.167747727726237,2,Done,C5_theta=40_a2=-3.0_b2=3.4_z2=0.0_2.log
40,-3.0,3.5,0.0,-2.143399084729026,2,Done,C5_theta=40_a2=-3.0_b2=3.5_z2=0.0_2.log
50,-2.9,3.2,0.0,-1.8425971461110748,2,Done,C5_theta=50_a2=-2.9_b2=3.2_z2=0.0_2.log
50,-2.9,3.3,0.0,-2.0223643283970887,2,Done,C5_theta=50_a2=-2.9_b2=3.3_z2=0.0_2.log
50,-2.9,3.4,0.0,-2.118859051159234,1,Done,C5_theta=50_a2=-2.9_b2=3.4_z2=0.0_2.log
50,-2.8,3.2,0.0,-1.5593510548060294,2,Done,C5_theta=50_a2=-2.8_b2=3.2_z2=0.0_2.log
55,-2.8,3.4,0.0,-1.8870047738018911,2,Done,C5_theta=55_a2=-2.8_b2=3.4_z2=0.0_2.log
55,-2.8,3.5,0.0,-2.004106297434191,1,Done,C5_theta=55_a2=-2.8_b2=3.5_z2=0.0_2.log
55,-2.8,3.6,0.0,-2.055965606370592,1,Done,C5_theta=55_a2=-2.8_b2=3.6_z2=0.0_2.log
55,-2.7,3.4,0.0,-1.645996380611905,2,Done,C5_theta=55_a2=-2.7_b2=3.4_z2=0.0_2.log
55,-2.6,3.4,0.0,-1.293936287635006,2,Done,C5_theta=55_a2=-2.6_b2=3.4_z2=0.0_2.log
45,-3.0,3.2,0.0,-2.043592991671176,1,Done,C5_theta=45_a2=-3.0_b2=3.2_z2=0.0_2.log
45,-3.0,3.3,0.0,-2.138855284792953,1,Done,C5_theta=45_a2=-3.0_b2=3.3_z2=0.0_2.log
45,-3.0,3.4,0.0,-2.167583947637468,2,Done,C5_theta=45_a2=-3.0_b2=3.4_z2=0.0_2.log
65,1.6,3.9,0.0,-2.9335678343340987,1,Done,C5_theta=65_a2=1.6_b2=3.9_z2=0.0_2.log
60,1.9,3.5,0.0,-2.8722670099814422,1,Done,C5_theta=60_a2=1.9_b2=3.5_z2=0.0_2.log
60,2.0,3.5,0.0,-2.9582992584619205,2,Done,C5_theta=60_a2=2.0_b2=3.5_z2=0.0_2.log
60,2.1,3.5,0.0,-3.001431785800378,1,Done,C5_theta=60_a2=2.1_b2=3.5_z2=0.0_2.log
60,2.1,3.6,0.0,-2.9743220988311805,2,Done,C5_theta=60_a2=2.1_b2=3.6_z2=0.0_2.log
60,2.1,3.7,0.0,-2.8661682402453152,2,Done,C5_theta=60_a2=2.1_b2=3.7_z2=0.0_2.log
50,-3.0,3.2,0.0,-2.025890307064401,1,Done,C5_theta=50_a2=-3.0_b2=3.2_z2=0.0_2.log
50,-3.0,3.3,0.0,-2.1242135939683067,2,Done,C5_theta=50_a2=-3.0_b2=3.3_z2=0.0_2.log
50,-3.0,3.4,0.0,-2.1589776479813736,2,Done,C5_theta=50_a2=-3.0_b2=3.4_z2=0.0_2.log
55,-2.9,3.3,0.0,-1.9225971410196507,1,Done,C5_theta=55_a2=-2.9_b2=3.3_z2=0.0_2.log
55,-2.9,3.4,0.0,-2.0364550654776394,2,Done,C5_theta=55_a2=-2.9_b2=3.4_z2=0.0_2.log
55,-2.9,3.5,0.0,-2.087002878455678,1,Done,C5_theta=55_a2=-2.9_b2=3.5_z2=0.0_2.log
55,-2.8,3.3,0.0,-1.6874547112965956,2,Done,C5_theta=55_a2=-2.8_b2=3.3_z2=0.0_2.log
55,-2.7,3.3,0.0,-1.3372470278845867,2,Done,C5_theta=55_a2=-2.7_b2=3.3_z2=0.0_2.log
45,-3.1,3.2,0.0,-2.1360007418115856,1,Done,C5_theta=45_a2=-3.1_b2=3.2_z2=0.0_2.log
45,-3.1,3.3,0.0,-2.1675701423810096,2,Done,C5_theta=45_a2=-3.1_b2=3.3_z2=0.0_2.log
45,-3.1,3.4,0.0,-2.1493284266762203,2,Done,C5_theta=45_a2=-3.1_b2=3.4_z2=0.0_2.log
65,1.9,3.6,0.0,-3.012507964856922,2,Done,C5_theta=65_a2=1.9_b2=3.6_z2=0.0_2.log
60,2.0,3.4,0.0,-2.75023012017482,2,Done,C5_theta=60_a2=2.0_b2=3.4_z2=0.0_2.log
60,2.1,3.4,0.0,-2.905995044930023,1,Done,C5_theta=60_a2=2.1_b2=3.4_z2=0.0_2.log
60,2.2,3.4,0.0,-2.9993559827416902,2,Done,C5_theta=60_a2=2.2_b2=3.4_z2=0.0_2.log
60,2.2,3.5,0.0,-3.0047582163242623,2,Done,C5_theta=60_a2=2.2_b2=3.5_z2=0.0_2.log
60,2.2,3.6,0.0,-2.9209718261263333,2,Done,C5_theta=60_a2=2.2_b2=3.6_z2=0.0_2.log
50,-3.1,3.2,0.0,-2.128685857736855,1,Done,C5_theta=50_a2=-3.1_b2=3.2_z2=0.0_2.log
50,-3.1,3.3,0.0,-2.1638182601163862,2,Done,C5_theta=50_a2=-3.1_b2=3.3_z2=0.0_2.log
50,-3.1,3.4,0.0,-2.151234174525598,2,Done,C5_theta=50_a2=-3.1_b2=3.4_z2=0.0_2.log
55,-3.0,3.2,0.0,-1.9555928718473297,2,Done,C5_theta=55_a2=-3.0_b2=3.2_z2=0.0_2.log
55,-3.0,3.3,0.0,-2.0650356359110447,2,Done,C5_theta=55_a2=-3.0_b2=3.3_z2=0.0_2.log
55,-3.0,3.4,0.0,-2.113304332640837,1,Done,C5_theta=55_a2=-3.0_b2=3.4_z2=0.0_2.log
55,-2.9,3.2,0.0,-1.7287116112856893,1,Done,C5_theta=55_a2=-2.9_b2=3.2_z2=0.0_2.log
55,-2.8,3.2,0.0,-1.3846303079772042,2,Done,C5_theta=55_a2=-2.8_b2=3.2_z2=0.0_2.log
45,-3.2,3.2,0.0,-2.1674822910135845,1,Done,C5_theta=45_a2=-3.2_b2=3.2_z2=0.0_2.log
45,-3.2,3.3,0.0,-2.1506832207960542,2,Done,C5_theta=45_a2=-3.2_b2=3.3_z2=0.0_2.log
45,-3.2,3.4,0.0,-2.099010282327072,2,Done,C5_theta=45_a2=-3.2_b2=3.4_z2=0.0_2.log
65,1.8,3.5,0.0,-2.732655447602156,2,Done,C5_theta=65_a2=1.8_b2=3.5_z2=0.0_2.log
65,1.9,3.5,0.0,-2.901090426777955,1,Done,C5_theta=65_a2=1.9_b2=3.5_z2=0.0_2.log
65,2.0,3.5,0.0,-3.013517000901629,1,Done,C5_theta=65_a2=2.0_b2=3.5_z2=0.0_2.log
65,2.0,3.6,0.0,-3.0332076371996664,2,Done,C5_theta=65_a2=2.0_b2=3.6_z2=0.0_2.log
65,2.0,3.7,0.0,-2.9523046553949825,2,Done,C5_theta=65_a2=2.0_b2=3.7_z2=0.0_2.log
70,1.4,4.0,0.0,-2.8919808641221607,1,Done,C5_theta=70_a2=1.4_b2=4.0_z2=0.0_2.log
50,-3.2,3.2,0.0,-2.166282491874881,1,Done,C5_theta=50_a2=-3.2_b2=3.2_z2=0.0_2.log
50,-3.2,3.3,0.0,-2.1534304595552385,2,Done,C5_theta=50_a2=-3.2_b2=3.3_z2=0.0_2.log
50,-3.2,3.4,0.0,-2.1063057135761483,2,Done,C5_theta=50_a2=-3.2_b2=3.4_z2=0.0_2.log
55,-3.1,3.2,0.0,-2.0894369897723664,2,Done,C5_theta=55_a2=-3.1_b2=3.2_z2=0.0_2.log
55,-3.1,3.3,0.0,-2.13396823691437,2,Done,C5_theta=55_a2=-3.1_b2=3.3_z2=0.0_2.log
55,-3.1,3.4,0.0,-2.1316081718105124,2,Done,C5_theta=55_a2=-3.1_b2=3.4_z2=0.0_2.log
75,-0.5,3.9,0.0,-3.034234871069202,2,Done,C5_theta=75_a2=-0.5_b2=3.9_z2=0.0_2.log
75,-0.6,3.8,0.0,-2.459550545419916,1,Done,C5_theta=75_a2=-0.6_b2=3.8_z2=0.0_2.log
75,-0.6,3.9,0.0,-2.945828752228408,2,Done,C5_theta=75_a2=-0.6_b2=3.9_z2=0.0_2.log
75,-0.6,4.0,0.0,-3.158004943470587,2,Done,C5_theta=75_a2=-0.6_b2=4.0_z2=0.0_2.log
75,-0.5,3.8,0.0,-2.557686834275956,2,Done,C5_theta=75_a2=-0.5_b2=3.8_z2=0.0_2.log
75,-0.5,4.0,0.0,-3.2332389998919098,1,Done,C5_theta=75_a2=-0.5_b2=4.0_z2=0.0_2.log
75,-0.4,3.8,0.0,-2.6172507110459264,1,Done,C5_theta=75_a2=-0.4_b2=3.8_z2=0.0_2.log
75,-0.4,3.9,0.0,-3.093357608289807,1,Done,C5_theta=75_a2=-0.4_b2=3.9_z2=0.0_2.log
75,-0.4,4.0,0.0,-3.2856216521613533,2,Done,C5_theta=75_a2=-0.4_b2=4.0_z2=0.0_2.log
70,1.7,3.7,0.0,-3.043099704867928,2,Done,C5_theta=70_a2=1.7_b2=3.7_z2=0.0_2.log
90,-1.2,3.9,0.0,-3.3358004893379984,2,Done,C5_theta=90_a2=-1.2_b2=3.9_z2=0.0_2.log
90,-1.3,3.8,0.0,-3.3250612831761828,2,Done,C5_theta=90_a2=-1.3_b2=3.8_z2=0.0_2.log
90,-1.3,3.9,0.0,-3.319668462208938,1,Done,C5_theta=90_a2=-1.3_b2=3.9_z2=0.0_2.log
