theta,a1,z1,a2,b2,z2,E,E1,E2,E3,E4,status
30,4.3,0.0,-2.2,3.8,0.0,-8.062335076363524,-2.902819216818898,-2.177141552427201,-2.8162015014822828,-0.1661728056351421,Done
30,4.3,0.0,-2.2,3.9,0.0,-8.136444634918007,-2.902819216818898,-2.3286594895325834,-2.746727359364741,-0.1582385692017851,Done
30,4.3,0.0,-2.2,4.0,0.0,-8.093508518169983,-2.902819216818898,-2.3895298420538893,-2.6505394889973104,-0.1506199702998856,Done
30,4.4,0.0,-2.4,3.8,0.0,-8.03028374814312,-2.864076749436208,-2.346747465271619,-2.6893867505859816,-0.1300727828493109,Done
30,4.4,0.0,-2.4,3.9,0.0,-8.057567882948206,-2.864076749436208,-2.392797914144466,-2.676128091814462,-0.124565127553069,Done
30,4.4,0.0,-2.4,4.0,0.0,-7.985317009035498,-2.864076749436208,-2.379307704148232,-2.622672397410497,-0.1192601580405607,Done
30,4.4,0.0,-2.3,3.8,0.0,-8.100009521760512,-2.864076749436208,-2.27879503488657,-2.8162015014822828,-0.1409362359554506,Done
30,4.4,0.0,-2.3,4.0,0.0,-8.036419540891075,-2.864076749436208,-2.3931166892143665,-2.6505394889973104,-0.1286866132431896,Done
30,4.4,0.0,-2.2,3.8,0.0,-8.06877646650537,-2.864076749436208,-2.177141552427201,-2.8745906794792973,-0.1529674851626623,Done
30,4.4,0.0,-2.2,3.9,0.0,-8.103746343855164,-2.864076749436208,-2.3286594895325834,-2.7651171674224315,-0.145892937463941,Done
30,4.4,0.0,-2.2,4.0,0.0,-8.031851895604632,-2.864076749436208,-2.3895298420538893,-2.639158340112772,-0.1390869640017626,Done
30,4.5,0.0,-2.4,3.8,0.0,-8.045159500165028,-2.7619187489472097,-2.346747465271619,-2.8162015014822828,-0.1202917844639159,Done
30,4.5,0.0,-2.4,3.9,0.0,-8.016840601412696,-2.7619187489472097,-2.392797914144466,-2.746727359364741,-0.1153965789562789,Done
30,4.5,0.0,-2.4,4.0,0.0,-7.902423565508798,-2.7619187489472097,-2.379307704148232,-2.6505394889973104,-0.1106576234160456,Done
30,4.5,0.0,-2.3,3.8,0.0,-8.045377246162388,-2.7619187489472097,-2.27879503488657,-2.8745906794792973,-0.1300727828493109,Done
30,4.5,0.0,-2.3,3.9,0.0,-8.024390801685513,-2.7619187489472097,-2.3727897577628028,-2.7651171674224315,-0.124565127553069,Done
30,4.5,0.0,-2.3,4.0,0.0,-7.913453936314909,-2.7619187489472097,-2.3931166892143665,-2.639158340112772,-0.1192601580405607,Done
30,4.5,0.0,-2.2,3.8,0.0,-7.958342236641329,-2.7619187489472097,-2.177141552427201,-2.878345699311467,-0.1409362359554506,Done
30,4.5,0.0,-2.2,3.9,0.0,-7.967229660760495,-2.7619187489472097,-2.3286594895325834,-2.741985893779201,-0.1346655285015003,Done
30,4.5,0.0,-2.2,4.0,0.0,-7.876595253925188,-2.7619187489472097,-2.3895298420538893,-2.5964600496809,-0.1286866132431896,Done
25,4.1,0.0,-2.1,3.9,0.0,-7.900637044542236,-3.2494965289661195,-2.2571020141622284,-2.191119965209509,-0.202918536204379,Done
25,4.1,0.0,-2.1,4.0,0.0,-8.07491790689528,-3.2494965289661195,-2.3666847129934467,-2.2663533941231435,-0.1923832708125701,Done
25,4.1,0.0,-2.1,4.1,0.0,-8.11207842163276,-3.2494965289661195,-2.394561217253795,-2.2856995274487417,-0.1823211479641031,Done
25,4.1,0.0,-2.0,3.9,0.0,-7.999897831337876,-3.2494965289661195,-2.157219364933553,-2.3716163140634308,-0.2215656233747722,Done
25,4.1,0.0,-1.9,3.9,0.0,-8.003037263901206,-3.2494965289661195,-2.0269608391536167,-2.484368565914337,-0.242211329867132,Done
25,4.2,0.0,-2.1,3.9,0.0,-8.086240069795167,-3.2712824211484985,-2.2571020141622284,-2.3716163140634308,-0.1862393204210093,Done
25,4.2,0.0,-2.1,4.0,0.0,-8.19144651388342,-3.2712824211484985,-2.3666847129934467,-2.3765855657838983,-0.1768938139575766,Done
25,4.2,0.0,-2.1,4.1,0.0,-8.176386273946264,-3.2712824211484985,-2.394561217253795,-2.3425626011012355,-0.1679800344427349,Done
25,4.2,0.0,-2.0,3.9,0.0,-8.115788888200768,-3.2712824211484985,-2.157219364933553,-2.484368565914337,-0.202918536204379,Done
25,4.2,0.0,-1.9,3.9,0.0,-8.05931926330959,-3.2712824211484985,-2.0269608391536167,-2.539510379632702,-0.2215656233747722,Done
25,4.3,0.0,-2.1,3.9,0.0,-8.107930580503307,-3.195331120805349,-2.2571020141622284,-2.484368565914337,-0.1711288796213921,Done
25,4.3,0.0,-2.1,4.0,0.0,-8.160807083157124,-3.195331120805349,-2.3666847129934467,-2.4359461292478954,-0.1628451201104326,Done
25,4.3,0.0,-2.1,4.1,0.0,-8.106695640817634,-3.195331120805349,-2.394561217253795,-2.3619576801429503,-0.1548456226155394,Done
25,4.3,0.0,-2.0,3.9,0.0,-8.078300185792614,-3.195331120805349,-2.157219364933553,-2.539510379632702,-0.1862393204210093,Done
25,4.3,0.0,-2.0,4.0,0.0,-8.146543153270613,-3.195331120805349,-2.3220279638189822,-2.4522902546887053,-0.1768938139575766,Done
25,4.3,0.0,-2.0,4.1,0.0,-8.101543156211847,-3.195331120805349,-2.388513903366402,-2.3497180975973606,-0.1679800344427349,Done
25,4.3,0.0,-1.9,3.9,0.0,-7.9726626423653215,-3.195331120805349,-2.0269608391536167,-2.547452146201977,-0.202918536204379,Done
25,4.3,0.0,-1.9,4.0,0.0,-8.076695642725099,-3.195331120805349,-2.2555476719135186,-2.433433579193661,-0.1923832708125701,Done
25,4.3,0.0,-1.9,4.1,0.0,-8.056116452251445,-3.195331120805349,-2.366896183826612,-2.311567999655381,-0.1823211479641031,Done
30,4.2,0.0,-2.3,3.8,0.0,-7.769794934472884,-2.8449954253446776,-2.27879503488657,-2.4798316686064936,-0.1661728056351421,Done
30,4.2,0.0,-2.3,3.9,0.0,-7.918003383791074,-2.8449954253446776,-2.3727897577628028,-2.5419796314818086,-0.1582385692017851,Done
30,4.2,0.0,-2.3,4.0,0.0,-7.935650220068055,-2.8449954253446776,-2.3931166892143665,-2.546918135209125,-0.1506199702998856,Done
30,4.2,0.0,-2.2,3.8,0.0,-7.892171307146782,-2.8449954253446776,-2.177141552427201,-2.6893867505859816,-0.1806475787889212,Done
30,4.2,0.0,-2.2,3.9,0.0,-8.021564496710198,-2.8449954253446776,-2.3286594895325834,-2.676128091814462,-0.1717814900184748,Done
30,4.2,0.0,-2.2,4.0,0.0,-8.020431841083337,-2.8449954253446776,-2.3895298420538893,-2.622672397410497,-0.1632341762742726,Done
30,4.2,0.0,-2.1,3.8,0.0,-7.896126502688276,-2.8449954253446776,-2.0383570482517825,-2.8162015014822828,-0.1965725276095327,Done
30,4.2,0.0,-2.1,3.9,0.0,-8.035840349111822,-2.8449954253446776,-2.2575262109166943,-2.746727359364741,-0.18659135348571,Done
30,4.2,0.0,-2.1,4.0,0.0,-8.039154856975074,-2.8449954253446776,-2.366557955974713,-2.6505394889973104,-0.1770619866583729,Done
30,4.3,0.0,-2.1,3.8,0.0,-7.996414523338899,-2.902819216818898,-2.0383570482517825,-2.8745906794792973,-0.1806475787889212,Done
30,4.3,0.0,-2.1,3.9,0.0,-8.097244085176499,-2.902819216818898,-2.2575262109166943,-2.7651171674224315,-0.1717814900184748,Done
30,4.3,0.0,-2.1,4.0,0.0,-8.071769689180655,-2.902819216818898,-2.366557955974713,-2.639158340112772,-0.1632341762742726,Done
30,4.4,0.0,-2.1,3.8,0.0,-7.9469523026346,-2.864076749436208,-2.0383570482517825,-2.878345699311467,-0.1661728056351421,Done
30,4.4,0.0,-2.1,3.9,0.0,-8.021827423333889,-2.864076749436208,-2.2575262109166943,-2.741985893779201,-0.1582385692017851,Done
30,4.4,0.0,-2.1,4.0,0.0,-7.9777147253917065,-2.864076749436208,-2.366557955974713,-2.5964600496809,-0.1506199702998856,Done
